802,"2023-02-17 03:18:08",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20",0,,,
803,"2023-02-17 03:18:10",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20",0,,,
804,"2023-02-17 03:18:17",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20",0,,,
805,"2023-02-17 03:18:18",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20",0,,,
806,"2023-02-17 03:18:21",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20",0,,,
807,"2023-02-17 03:18:22",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20",0,,,
808,"2023-02-17 03:18:23",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20",0,,,
809,"2023-02-17 03:18:25",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20",0,,,
810,"2023-02-17 03:18:26",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20",0,,,
811,"2023-02-17 03:18:28",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20",0,,,
812,"2023-02-17 03:18:30",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20",0,,,
813,"2023-02-17 03:18:31",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20",0,,,
814,"2023-02-17 03:18:34",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,0,12,0,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,12,0,13,14,15,16,17,18,19,20",0,,,
815,"2023-02-17 03:18:36",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,12,0,0,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,12,0,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,12,0,0,13,14,15,16,17,18,19,20",0,,,
816,"2023-02-17 03:18:36",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,0,12,0,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,12,0,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,12,0,0,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,12,0,13,14,15,16,17,18,19,20",0,,,
817,"2023-02-17 03:18:38",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,12,0,0,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,12,0,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,12,0,0,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,12,0,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,12,0,0,13,14,15,16,17,18,19,20",0,,,
818,"2023-02-17 03:18:42",juego-63eef1e1ddbb5,63eef1e18c212,"1,2,3,4,5,6,7,8,9,0,12,0,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,19,20,0,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,14,0,12,13,18,15,16,17,0,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,0,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,12,0,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,12,0,0,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,12,0,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,12,0,0,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,0,12,0,13,14,15,16,17,18,19,20",0,,,
